Adaptive Defrost,ApplStandard,Brand,Labelled energy consumption (kWh/year),CompartGrVol,CompartNetVol,CompartType,Configuration,Country,Depth,Designation,FF Vol,FZ Vol,Group,Height,Icemaker,MEPSApproval,Model No,Family Name,N-Standard,Star2009,SRI2009,No_Doors,S-MEPS_Ad,S-MEPScutoff,Sold_in,Submit_ID,SubmitStatus,Tot Vol,Width,ExpDate,GrandDate,Product Class,Availability Status,Product Website,Representative Brand URL,Fixed MEPS allowance factor,Variable MEPS allowance factor,Adjusted volume,Type,Star Rating (old),Star Image Large,Star Image Small,Registration Number,Defrost_System_Controller
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,Galanz,186,"60.0,22.0,4.0",N/A,"Fresh Food,Freezer,Two-star",Upright,China,536.0,Refrigerator/Freezer,N/A,N/A,4,840.0,-,Labelling and MEPS,BCD-88V series,BCD-88V series,AS/NZS  IEC  62552.3:2018,2.5,2.5199,2,N/A,292.543,"Australia,Fiji,New Zealand",134363,Approved,86.0,486.0,2026-08-16,,Class 4,Available,http://www.galanz.com.cn/,,247.3,0.3101,105.571,4,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ARF2215,-
Yes,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,HITACHI,392,"427.0,174.0","409.0,144.0","Fresh Food,Freezer",Upright,Thailand,740.0,Refrigerator/Freezer,N/A,N/A,5T,1835.0,No,Labelling and MEPS,R-V660PT7GBK,R-V660PT7- series,AS/NZS 4474.1:2007/Amdt 2:2011,4.0,4.018225508932225,N/A,0.0,635.11728,"Australia,Fiji,New Zealand",134542,Approved,601.0,855.0,2025-12-11,,Class 5,Available,http://www.beko.com.au/,http://www.hitachi.com.au/products/product-categories/consumer-products.html,334.0,0.384,705.4,5T,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ARF2209,N/A
Yes,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,HITACHI,392,"427.0,174.0","409.0,144.0","Fresh Food,Freezer",Upright,Thailand,740.0,Refrigerator/Freezer,N/A,N/A,5T,1835.0,No,Labelling and MEPS,R-V660PT7GPW,R-V660PT7- series,AS/NZS 4474.1:2007/Amdt 2:2011,4.0,4.018225508932225,N/A,0.0,635.11728,"Australia,Fiji,New Zealand",134542,Approved,601.0,855.0,2025-12-11,,Class 5,Available,http://www.beko.com.au/,http://www.hitachi.com.au/products/product-categories/consumer-products.html,334.0,0.384,705.4,5T,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ARF2209,N/A
Yes,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,HITACHI,392,"427.0,174.0","409.0,144.0","Fresh Food,Freezer",Upright,Thailand,740.0,Refrigerator/Freezer,N/A,N/A,5T,1835.0,No,Labelling and MEPS,R-V660PT7GGR,R-V660PT7- series,AS/NZS 4474.1:2007/Amdt 2:2011,4.0,4.018225508932225,N/A,0.0,635.11728,"Australia,Fiji,New Zealand",134542,Approved,601.0,855.0,2025-12-11,,Class 5,Available,http://www.beko.com.au/,http://www.hitachi.com.au/products/product-categories/consumer-products.html,334.0,0.384,705.4,5T,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ARF2209,N/A
Yes,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,HITACHI,392,"427.0,174.0","409.0,144.0","Fresh Food,Freezer",Upright,Thailand,740.0,Refrigerator/Freezer,N/A,N/A,5T,1835.0,No,Labelling and MEPS,R-V660PT7GMG,R-V660PT7- series,AS/NZS 4474.1:2007/Amdt 2:2011,4.0,4.018225508932225,N/A,0.0,635.11728,"Australia,Fiji,New Zealand",134542,Approved,601.0,855.0,2025-12-11,,Class 5,Available,http://www.beko.com.au/,http://www.hitachi.com.au/products/product-categories/consumer-products.html,334.0,0.384,705.4,5T,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ARF2209,N/A
Yes,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,HITACHI,392,"427.0,174.0","409.0,144.0","Fresh Food,Freezer",Upright,Thailand,740.0,Refrigerator/Freezer,N/A,N/A,5T,1835.0,No,Labelling and MEPS,R-V660PT7SLS,R-V660PT7- series,AS/NZS 4474.1:2007/Amdt 2:2011,4.0,4.018225508932225,N/A,0.0,635.11728,"Australia,Fiji,New Zealand",134542,Approved,601.0,855.0,2025-12-11,,Class 5,Available,http://www.beko.com.au/,http://www.hitachi.com.au/products/product-categories/consumer-products.html,334.0,0.384,705.4,5T,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ARF2209,N/A
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,Galanz,279,"216.0,84.0",N/A,"Fresh Food,Freezer",Upright,China,-,Refrigerator/Freezer,N/A,N/A,4,-,-,Labelling and MEPS,"BCD-310N1-53H, BCD-310N2-53H, BCD-310QN2-53H, BCD-310FN1-53H, BCD-310FN1-A-53H","BCD-310N1-53H, BCD-310N2-53H, BCD-310QN2-53H, BCD-310FN1-53H, BCD-310FN1-A-53H",AS/NZS  IEC  62552.3:2018,4.0,4.0015,2,N/A,360.796,"Australia,Fiji,New Zealand",134541,Approved,300.0,-,2026-08-16,,Class 4,Available,,,247.3,0.3101,365.999,4,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ARF2207,-
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,Ikea,195,"97.0,16.0",N/A,"Fresh Food,Freezer",Upright,China,570.0,Refrigerator/Freezer,N/A,N/A,4,832.0,-,Labelling and MEPS,LAGAN NNN frdg w frzr comp freest/whi AU,,AS/NZS  IEC  62552.3:2018,2.5,2.62684,1,N/A,292.015,Australia,134774,Approved,113.0,550.0,2026-08-16,,Class 4,Available,https://www.ikea.com/,http://www.ikea.com/au/en/,247.3,0.3101,125.571,4,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ARF2240,-
N/A,New requirements (Household Refrigerating Appliances) 2019,Belling,363,"294.0,80.0,80.0",N/A,"Fresh Food,Freezer,Two-star",Upright,China,706.0,Cooled appliance,N/A,N/A,5T,1817.0,-,Labelling and MEPS,BC512FDW3ZBLK,BC512FDW3Z,AS/NZS  IEC  62552.3:2018,4.0,4.00753,4,N/A,433.153,New Zealand,134792,Approved,454.0,794.0,2121-01-11,,Class 5,Available,,https://www.belling.co.nz/,256.9,0.3133,562.568,5T,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ZRF0711,Variable defrost controller
N/A,New requirements (Household Refrigerating Appliances) 2019,Belling,363,"294.0,80.0,80.0",N/A,"Fresh Food,Freezer,Two-star",Upright,China,706.0,Cooled appliance,N/A,N/A,5T,1817.0,-,Labelling and MEPS,BC512FDW3ZSS,BC512FDW3Z,AS/NZS  IEC  62552.3:2018,4.0,4.00753,4,N/A,433.153,New Zealand,134792,Approved,454.0,794.0,2121-01-11,,Class 5,Available,,https://www.belling.co.nz/,256.9,0.3133,562.568,5T,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ZRF0711,Variable defrost controller
N/A,New requirements (Household Refrigerating Appliances) 2019,Belling,363,"294.0,80.0,80.0",N/A,"Fresh Food,Freezer,Two-star",Upright,China,706.0,Cooled appliance,N/A,N/A,5T,1817.0,-,Labelling and MEPS,BC512FDW3Z,BC512FDW3Z,AS/NZS  IEC  62552.3:2018,4.0,4.00753,4,N/A,433.153,New Zealand,134792,Approved,454.0,794.0,2121-01-11,,Class 5,Available,,https://www.belling.co.nz/,256.9,0.3133,562.568,5T,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ZRF0711,Variable defrost controller
No,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,Coldstream,317,"218.0,93.0","213.0,77.0","Fresh Food,Freezer",Upright,China,670.0,Refrigerator/Freezer,N/A,N/A,5T,1515.0,No,Labelling and MEPS,CSHO311SS,,AS/NZS 4474.1:2007/Amdt 2:2011,3.5,3.5036676715971424,N/A,0.0,474.8512,"Australia,Fiji,New Zealand",134837,Approved,311.0,605.0,2026-01-04,,Class 5,Available,,http://N/A,334.0,0.384,366.8,5T,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,ARF2219,N/A
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,Galanz,130,117.0,N/A,Fresh Food,Upright,China,-,Refrigerator,N/A,N/A,1,-,-,Labelling and MEPS,"BC-125S-53H, BC-125S-A-53H, BC-125SQ-53H, BC-125SN1-53H,BC-125SN1-A-53H, BC-125SN1Q-53H, BC-125SF-F-53H, BC-125SF-G-53H","BC-125S-53H, BC-125S-A-53H, BC-125SQ-53H, BC-125SN1-53H,BC-125SN1-A-53H, BC-125SN1Q-53H, BC-125SF-F-53H, BC-125SF-G-53H",AS/NZS  IEC  62552.3:2018,3.0,3.05474,1,N/A,251.089,"Australia,Fiji,New Zealand",134638,Approved,117.0,-,2026-08-16,,Class 1,Available,,,219.3,0.2717,117.0,1,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,ARF2210,-
No,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,Coldstream,491,"308.0,110.0","295.0,103.0","Fresh Food,Freezer",Upright,China,670.0,Refrigerator/Freezer,N/A,N/A,5T,1730.0,No,Labelling and MEPS,CSKE4200BK WAT,,AS/NZS 4474.1:2007/Amdt 2:2011,2.0,2.3774114473311396,N/A,0.0,519.856,"Australia,Fiji,New Zealand",134853,Superseded,418.0,695.0,2025-12-24,2021-08-15,Class 5,Available,,http://N/A,334.0,0.384,484.0,5T,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ARF2217,N/A
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,Galanz,314,308.0,N/A,Freezer,Upright,China,703.0,Freezer,N/A,N/A,7,1644.0,-,Labelling and MEPS,BD-305WEH-A-53H,BD-305WEH series,AS/NZS  IEC  62552.3:2018,3.0,3.01795,1,N/A,514.698,"Australia,New Zealand",134857,Approved,308.0,600.0,2026-08-16,,Class 10,Available,http://www.galanz.com.cn/,,296.9,0.396,549.996,7,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,ARF2214,Compressor run-time controller
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,Galanz,314,308.0,N/A,Freezer,Upright,China,703.0,Freezer,N/A,N/A,7,1644.0,-,Labelling and MEPS,BD-305WEH-A1-53H,BD-305WEH series,AS/NZS  IEC  62552.3:2018,3.0,3.01795,1,N/A,514.698,"Australia,New Zealand",134857,Approved,308.0,600.0,2026-08-16,,Class 10,Available,http://www.galanz.com.cn/,,296.9,0.396,549.996,7,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,ARF2214,Compressor run-time controller
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,Galanz,314,308.0,N/A,Freezer,Upright,China,703.0,Freezer,N/A,N/A,7,1644.0,-,Labelling and MEPS,BD-305WEH-A2-53H,BD-305WEH series,AS/NZS  IEC  62552.3:2018,3.0,3.01795,1,N/A,514.698,"Australia,New Zealand",134857,Approved,308.0,600.0,2026-08-16,,Class 10,Available,http://www.galanz.com.cn/,,296.9,0.396,549.996,7,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,ARF2214,Compressor run-time controller
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,Galanz,314,308.0,N/A,Freezer,Upright,China,703.0,Freezer,N/A,N/A,7,1644.0,-,Labelling and MEPS,BD-305WEHF-D-53H,BD-305WEH series,AS/NZS  IEC  62552.3:2018,3.0,3.01795,1,N/A,514.698,"Australia,New Zealand",134857,Approved,308.0,600.0,2026-08-16,,Class 10,Available,http://www.galanz.com.cn/,,296.9,0.396,549.996,7,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,ARF2214,Compressor run-time controller
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,Galanz,314,308.0,N/A,Freezer,Upright,China,703.0,Freezer,N/A,N/A,7,1644.0,-,Labelling and MEPS,BD-305WEH series,BD-305WEH series,AS/NZS  IEC  62552.3:2018,3.0,3.01795,1,N/A,514.698,"Australia,New Zealand",134857,Approved,308.0,600.0,2026-08-16,,Class 10,Available,http://www.galanz.com.cn/,,296.9,0.396,549.996,7,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,ARF2214,Compressor run-time controller
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,Galanz,322,"222.0,96.0",N/A,"Fresh Food,Freezer",Upright,China,666.0,Refrigerator/Freezer,N/A,N/A,5B,1893.0,-,Labelling and MEPS,BCD-350WTEP-A-53H,BCD-350WTEP- series,AS/NZS  IEC  62552.3:2018,3.5,3.51459,3,N/A,483.085,"Australia,Fiji,New Zealand",134261,Approved,318.0,595.0,2026-08-16,,Class 6,Available,http://www.galanz.com.cn/,,348.1,0.3431,393.427,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,ARF2216,Compressor run-time controller
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,Galanz,322,"222.0,96.0",N/A,"Fresh Food,Freezer",Upright,China,666.0,Refrigerator/Freezer,N/A,N/A,5B,1893.0,-,Labelling and MEPS,BCD-350WTEP-B-53H,BCD-350WTEP- series,AS/NZS  IEC  62552.3:2018,3.5,3.51459,3,N/A,483.085,"Australia,Fiji,New Zealand",134261,Approved,318.0,595.0,2026-08-16,,Class 6,Available,http://www.galanz.com.cn/,,348.1,0.3431,393.427,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,ARF2216,Compressor run-time controller
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,Galanz,322,"222.0,96.0",N/A,"Fresh Food,Freezer",Upright,China,666.0,Refrigerator/Freezer,N/A,N/A,5B,1893.0,-,Labelling and MEPS,BCD-350WTEP- series,BCD-350WTEP- series,AS/NZS  IEC  62552.3:2018,3.5,3.51459,3,N/A,483.085,"Australia,Fiji,New Zealand",134261,Approved,318.0,595.0,2026-08-16,,Class 6,Available,http://www.galanz.com.cn/,,348.1,0.3431,393.427,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,ARF2216,Compressor run-time controller
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,SAMSUNG ELECTRONICS,435,"159.0,329.0",N/A,"Freezer,Fresh Food",Upright,China,740.0,Refrigerator/Freezer,N/A,N/A,5B,1793.0,-,Labelling and MEPS,SRF5500B,SRF5500B,AS/NZS  IEC  62552.3:2018,3.0,3.3784,3,N/A,558.395,"Australia,Fiji,New Zealand",135198,Approved,488.0,833.0,2026-08-16,,Class 6,Available,https://www.samsung.com.au,,348.1,0.3431,612.926,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,ARF2225,Variable defrost controller
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,SAMSUNG ELECTRONICS,435,"159.0,329.0",N/A,"Freezer,Fresh Food",Upright,China,740.0,Refrigerator/Freezer,N/A,N/A,5B,1793.0,-,Labelling and MEPS,SRF5500S,SRF5500B,AS/NZS  IEC  62552.3:2018,3.0,3.3784,3,N/A,558.395,"Australia,Fiji,New Zealand",135198,Approved,488.0,833.0,2026-08-16,,Class 6,Available,https://www.samsung.com.au,,348.1,0.3431,612.926,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,ARF2225,Variable defrost controller
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,SAMSUNG ELECTRONICS,435,"329.0,159.0",N/A,"Fresh Food,Freezer",Upright,China,740.0,Refrigerator/Freezer,N/A,N/A,5B,1793.0,-,Labelling and MEPS,SRF5700BD,SRF5700BD,AS/NZS  IEC  62552.3:2018,3.0,3.3784,3,N/A,558.395,"Australia,Fiji,New Zealand",135199,Approved,488.0,833.0,2026-08-16,,Class 6,Available,https://www.samsung.com.au,,348.1,0.3431,612.926,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,ARF2224,Variable defrost controller
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,SAMSUNG ELECTRONICS,435,"329.0,159.0",N/A,"Fresh Food,Freezer",Upright,China,740.0,Refrigerator/Freezer,N/A,N/A,5B,1793.0,-,Labelling and MEPS,SRF5700SD,SRF5700BD,AS/NZS  IEC  62552.3:2018,3.0,3.3784,3,N/A,558.395,"Australia,Fiji,New Zealand",135199,Approved,488.0,833.0,2026-08-16,,Class 6,Available,https://www.samsung.com.au,,348.1,0.3431,612.926,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,ARF2224,Variable defrost controller
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,SAMSUNG ELECTRONICS,335,"92.0,188.0",N/A,"Freezer,Fresh Food",Upright,Vietnam,-,Refrigerator/Freezer,N/A,N/A,5B,-,-,Labelling and MEPS,SRL304NW,,AS/NZS  IEC  62552.3:2018,3.0,3.00244,2,N/A,468.969,"Australia,Fiji,New Zealand",135201,Approved,280.0,-,2026-08-16,,Class 6,Available,https://www.samsung.com.au,,348.1,0.3431,352.284,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,ARF2232,Variable defrost controller
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,SAMSUNG ELECTRONICS,292,323.0,N/A,Freezer,Upright,Vietnam,-,Freezer,N/A,N/A,7,-,-,Labelling and MEPS,SFP346RS,,AS/NZS  IEC  62552.3:2018,3.5,3.5039,1,N/A,525.305,"Australia,Fiji,New Zealand",135209,Approved,323.0,-,2026-08-16,,Class 10,Available,https://www.samsung.com.au,,296.9,0.396,576.781,7,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,ARF2230,Variable defrost controller
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,HELLER,380,371.0,N/A,Freezer,Chest,China,700.0,Freezer,N/A,N/A,6C,845.0,-,Labelling and MEPS,CFH380,,AS/NZS  IEC  62552.3:2018,2.5,2.53135,1,N/A,472.041,"Australia,Fiji,New Zealand",135215,Approved,371.0,1300.0,2026-08-16,,Class 8,Available,http://www.gafcontrol.com.au/,http://www.gafcontrol.com.au ,182.2,0.4375,662.495,6C,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ARF2243,-
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,HELLER,253,198.0,N/A,Freezer,Chest,China,545.0,Freezer,N/A,N/A,6C,845.0,-,Labelling and MEPS,CFH200,,AS/NZS  IEC  62552.3:2018,3.0,3.04069,1,N/A,336.886,"Australia,Fiji,New Zealand",135218,Approved,198.0,905.0,2026-08-16,,Class 8,Available,http://www.gafcontrol.com.au/,http://www.gafcontrol.com.au ,182.2,0.4375,353.569,6C,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,ARF2238,-
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,HELLER,217,142.0,N/A,Freezer,Chest,China,545.0,Freezer,N/A,N/A,6C,845.0,-,Labelling and MEPS,CFH145,,AS/NZS  IEC  62552.3:2018,3.0,3.07458,1,N/A,293.137,"Australia,Fiji,New Zealand",135220,Approved,142.0,705.0,2026-08-16,,Class 8,Available,http://www.gafcontrol.com.au/,http://www.gafcontrol.com.au ,182.2,0.4375,253.569,6C,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,ARF2239,-
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,HELLER,187,98.0,N/A,Freezer,Chest,China,545.0,Freezer,N/A,N/A,6C,845.0,-,Labelling and MEPS,CFH100,,AS/NZS  IEC  62552.3:2018,3.0,3.06781,1,N/A,258.762,"Australia,Fiji,New Zealand",135228,Approved,98.0,545.0,2026-08-16,,Class 8,Available,http://www.gafcontrol.com.au/,http://www.gafcontrol.com.au ,182.2,0.4375,174.999,6C,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,ARF2241,-
