"REPORT_ID","Suburb","LGA Name","Total Units","Total Cas","Total Fats","Total SI","Total MI","Year","Month","Day","Time","Area Speed","Road Surface","Moisture Cond","Weather Cond","DayNight","Crash Type","Unit Resp","DUI Involved","Drugs Involved","ACCLOC_X","ACCLOC_Y"
"2020-342-19/09/2025","WOODVILLE NORTH","CITY OF PORT ADELAIDE ENFIELD",2,1,0,0,1,2020,"January","Tuesday","09:20 am",60,"Sealed","Dry","Not Raining","Daylight","Side Swipe",2,,,1323952.91,1677515.61
"2020-343-19/09/2025","WILLIAMSTOWN","THE BAROSSA COUNCIL.",1,1,0,1,0,2020,"January","Saturday","10:00 am",100,"Sealed","Dry","Not Raining","Daylight","Roll Over",1,,,1352103.94,1697199.27
"2020-345-19/09/2025","WHYALLA JENKINS","CC WHYALLA.",3,1,0,0,1,2020,"January","Tuesday","03:00 pm",60,"Sealed","Dry","Not Raining","Daylight","Hit Parked Vehicle",1,,,1234720.06,1884374.5
"2020-346-19/09/2025","TAPEROO","CITY OF PORT ADELAIDE ENFIELD",2,1,0,0,1,2020,"January","Tuesday","02:29 pm",60,"Sealed","Dry","Not Raining","Daylight","Hit Fixed Object",1,,,1319047.54,1684511.34
"2020-360-19/09/2025","TANTANOOLA","WATTLE RANGE COUNCIL",2,1,0,0,1,2020,"January","Thursday","08:05 am",110,"Sealed","Dry","Not Raining","Daylight","Head On",9,,,1487815.47,1352311.29
"2020-362-19/09/2025","WILLUNGA HILL","ALEXANDRINA COUNCIL",2,2,0,0,2,2020,"January","Tuesday","05:00 pm",100,"Sealed","Dry","Not Raining","Daylight","Right Angle",1,,,1325443.37,1629605.5
"2020-363-19/09/2025","MITCHELL PARK","CC MARION.",3,1,0,0,1,2020,"January","Wednesday","08:19 am",50,"Sealed","Dry","Not Raining","Daylight","Rear End",1,"Y",,1325066.31,1662300.97
"2020-364-19/09/2025","PROSPECT","CITY OF PROSPECT",4,1,0,0,1,2020,"January","Wednesday","09:15 am",60,"Sealed","Dry","Not Raining","Daylight","Rear End",1,,,1328864.35,1674181.46
"2020-368-19/09/2025","DIREK","CITY OF SALISBURY",2,1,0,0,1,2020,"January","Wednesday","10:15 am",60,"Sealed","Dry","Not Raining","Daylight","Hit Fixed Object",1,,,1331052.75,1692354.73
"2020-369-19/09/2025","ROSTREVOR","CC CAMPBELLTOWN.",3,1,0,0,1,2020,"January","Wednesday","09:50 am",60,"Sealed","Dry","Not Raining","Daylight","Rear End",2,,,1335431.99,1673762.38
"2020-370-19/09/2025","WINGFIELD","CITY OF PORT ADELAIDE ENFIELD",4,1,0,0,1,2020,"January","Wednesday","09:25 am",50,"Sealed","Dry","Not Raining","Daylight","Hit Parked Vehicle",1,,"Y",1324903.13,1680507.51
"2020-374-19/09/2025","LOCKLEYS","CITY OF WEST TORRENS",2,1,0,1,0,2020,"January","Wednesday","11:22 am",60,"Sealed","Dry","Not Raining","Daylight","Hit Object on Road",1,,,1321735.83,1669986.08
"2020-375-19/09/2025","MORPHETT VALE","CITY OF ONKAPARINGA",2,1,0,0,1,2020,"January","Wednesday","12:12 pm",60,"Sealed","Dry","Not Raining","Daylight","Right Angle",1,,,1321299.62,1651034.36
"2020-376-19/09/2025","KENT TOWN","CC OF NORWOOD,PAYNEHAM & ST PETERS",2,1,0,0,1,2020,"January","Wednesday","12:14 pm",60,"Sealed","Dry","Not Raining","Daylight","Right Angle",2,,,1330256.63,1671517.07
"2020-377-19/09/2025","PARA HILLS WEST","CITY OF SALISBURY",2,5,0,1,4,2020,"January","Wednesday","01:15 pm",60,"Sealed","Dry","Not Raining","Daylight","Rear End",2,,,1333291.08,1683814.83
"2020-380-19/09/2025","KESWICK","CITY OF WEST TORRENS",2,1,0,0,1,2020,"January","Wednesday","01:55 pm",50,"Sealed","Dry","Not Raining","Daylight","Hit Parked Vehicle",1,,,1326024.98,1668656.74
"2020-383-19/09/2025","HINDMARSH VALLEY","DC VICTOR HARBOR.",2,1,0,0,1,2020,"January","Wednesday","03:52 pm",100,"Sealed","Dry","Not Raining","Daylight","Right Angle",2,,,1328998.21,1607115.69
"2020-384-19/09/2025","NAILSWORTH","CITY OF PROSPECT",1,1,0,1,0,2020,"January","Wednesday","02:50 pm",60,"Sealed","Dry","Not Raining","Daylight","Roll Over",1,,,1328907.19,1674807.82
"2020-386-19/09/2025","YATALA VALE","CITY OF TEA TREE GULLY",2,1,0,1,0,2020,"January","Wednesday","04:10 pm",60,"Sealed","Dry","Not Raining","Daylight","Hit Fixed Object",1,,,1340992.18,1684806.9
"2020-389-19/09/2025","KINGSWOOD","CC MITCHAM.",2,1,0,0,1,2020,"January","Wednesday","11:10 am",60,"Sealed","Dry","Not Raining","Daylight","Right Angle",2,,,1329756.51,1666260.79
"2020-390-19/09/2025","CRAIGMORE","CITY OF PLAYFORD.",2,1,0,0,1,2020,"January","Wednesday","02:00 pm",60,"Sealed","Dry","Not Raining","Daylight","Right Angle",2,,,1338961.73,1694457.3
"2020-392-19/09/2025","KESWICK","CITY OF WEST TORRENS",2,1,0,0,1,2020,"January","Tuesday","09:00 am",60,"Sealed","Dry","Not Raining","Daylight","Rear End",2,,,1326559.92,1668496.69
"2020-393-19/09/2025","DAVOREN PARK","CITY OF PLAYFORD.",2,1,0,1,0,2020,"January","Wednesday","02:36 pm",60,"Sealed","Dry","Not Raining","Daylight","Hit Pedestrian",2,,,1335707.01,1695867.27
"2020-398-19/09/2025","TORRENS PARK","CC MITCHAM.",2,1,0,1,0,2020,"January","Wednesday","07:08 pm",60,"Sealed","Dry","Not Raining","Daylight","Side Swipe",2,,"Y",1329449.61,1664215.97
"2020-410-19/09/2025","BROMPTON","CITY OF CHARLES STURT",2,1,0,0,1,2020,"January","Wednesday","11:45 am",60,"Sealed","Dry","Not Raining","Daylight","Rear End",2,,,1326963.8,1674068.65
"2020-423-19/09/2025","O'HALLORAN HILL","CC MARION.",2,3,0,0,3,2020,"January","Thursday","04:10 pm",100,"Sealed","Dry","Not Raining","Daylight","Rear End",2,,,1323173,1656796.92
"2020-425-19/09/2025","LONSDALE","CITY OF ONKAPARINGA",2,1,0,0,1,2020,"January","Thursday","05:15 pm",80,"Sealed","Dry","Not Raining","Daylight","Right Angle",2,,,1318249.46,1650581.17
"2020-427-19/09/2025","ROSE PARK","CITY OF BURNSIDE",2,1,0,0,1,2020,"January","Thursday","05:10 pm",40,"Sealed","Dry","Not Raining","Daylight","Right Angle",1,,,1331064.4,1669873.98
"2020-431-19/09/2025","SOUTH PLYMPTON","CC MARION.",2,1,0,0,1,2020,"January","Thursday","05:30 pm",60,"Sealed","Dry","Not Raining","Daylight","Rear End",2,,,1324246.12,1666200.38
"2020-433-19/09/2025","RENMARK","DC RENMARK PARINGA",2,1,0,0,1,2020,"January","Thursday","05:00 pm",80,"Sealed","Dry","Not Raining","Daylight","Hit Fixed Object",1,"Y",,1528083.72,1746790.65
"2020-436-19/09/2025","PETERHEAD","CITY OF PORT ADELAIDE ENFIELD",2,1,0,1,0,2020,"January","Thursday","11:00 pm",50,"Sealed","Dry","Not Raining","Night","Hit Fixed Object",1,"Y",,1319430.33,1681200.44
"2020-438-19/09/2025","HILTON","CITY OF WEST TORRENS",2,1,0,0,1,2020,"January","Friday","05:18 am",60,"Sealed","Dry","Not Raining","Night","Right Turn",2,,,1325777.85,1670077.07
"2020-440-19/09/2025","EYRE","CITY OF PLAYFORD.",3,1,0,0,1,2020,"January","Friday","07:40 am",60,"Sealed","Dry","Not Raining","Daylight","Right Angle",1,,,1334450.71,1695787.2
"2020-441-19/09/2025","PORT AUGUSTA","CC PT.AUGUSTA.",2,1,0,0,1,2020,"January","Thursday","11:45 am",50,"Sealed","Dry","Not Raining","Daylight","Rear End",2,,,1259603.85,1942892.58
"2020-443-19/09/2025","WINTINNA",,1,2,0,2,0,2020,"January","Thursday","07:40 pm",110,"Sealed","Dry","Not Raining","Daylight","Roll Over",1,,,886149.23,2487316.39
"2020-445-19/09/2025","ADELAIDE","CITY OF ADELAIDE",2,1,0,0,1,2020,"January","Friday","09:30 am",50,"Sealed","Dry","Not Raining","Daylight","Side Swipe",1,,,1327981.02,1670731.37
"2020-450-19/09/2025","CAMPBELLTOWN","CC CAMPBELLTOWN.",2,3,0,0,3,2020,"January","Friday","01:15 pm",60,"Sealed","Dry","Not Raining","Daylight","Rear End",2,,,1334346.33,1675518.88
"2020-451-19/09/2025","PROSPECT","CITY OF PROSPECT",2,1,0,1,0,2020,"January","Friday","12:55 pm",60,"Sealed","Dry","Not Raining","Daylight","Hit Pedestrian",2,,,1328726.42,1676429.12
"2020-454-19/09/2025","MOUNT BARKER","DC MT.BARKER.",2,1,0,0,1,2020,"January","Friday","01:30 pm",60,"Sealed","Dry","Not Raining","Daylight","Rear End",2,,,1352026,1652941.49
"2020-457-19/09/2025","HILLBANK","CITY OF PLAYFORD.",3,1,0,0,1,2020,"January","Friday","02:03 pm",80,"Sealed","Dry","Not Raining","Daylight","Hit Fixed Object",1,,,1336179.15,1690198.9
"2020-458-19/09/2025","STREAKY BAY","DC STREAKY BAY.",2,2,0,2,0,2020,"January","Friday","12:30 pm",60,"Sealed","Dry","Not Raining","Daylight","Right Angle",2,,,926930.36,1911818.78
"2020-459-19/09/2025","WOODVILLE NORTH","CITY OF CHARLES STURT",2,2,0,0,2,2020,"January","Friday","02:43 pm",60,"Sealed","Dry","Not Raining","Daylight","Rear End",1,,,1323522.61,1676789.01
"2020-465-19/09/2025","WINGFIELD","CITY OF PORT ADELAIDE ENFIELD",3,1,0,0,1,2020,"January","Friday","04:58 pm",40,"Sealed","Dry","Not Raining","Daylight","Rear End",1,,,1325411.05,1680910.36
"2020-468-19/09/2025","ALDGATE","THE ADELAIDE HILLS COUNCIL",2,1,0,1,0,2020,"January","Friday","04:00 pm",50,"Sealed","Dry","Not Raining","Daylight","Side Swipe",2,,,1340558.25,1660361.98
"2020-472-19/09/2025","HAPPY VALLEY","CITY OF ONKAPARINGA",2,2,0,1,1,2020,"January","Friday","05:30 pm",50,"Sealed","Dry","Not Raining","Daylight","Side Swipe",2,,,1327024.69,1653180.26
"2020-482-19/09/2025","REYNELLA","CITY OF ONKAPARINGA",2,3,0,0,3,2020,"January","Saturday","02:45 pm",50,"Sealed","Dry","Not Raining","Daylight","Hit Parked Vehicle",1,,,1321988.12,1652211.13
"2020-483-19/09/2025","HOLDEN HILL","CITY OF PORT ADELAIDE ENFIELD",3,1,0,0,1,2020,"January","Friday","10:40 pm",60,"Sealed","Dry","Not Raining","Night","Rear End",1,,,1334295.49,1678337.31
"2020-485-19/09/2025","WEST RICHMOND","CITY OF WEST TORRENS",3,1,0,0,1,2020,"January","Saturday","03:20 pm",60,"Sealed","Dry","Not Raining","Daylight","Rear End",1,,,1324174.72,1668934.31
"2020-490-19/09/2025","MODBURY HEIGHTS","CITY OF TEA TREE GULLY",2,1,0,0,1,2020,"January","Saturday","04:36 pm",60,"Sealed","Dry","Not Raining","Daylight","Right Angle",1,,,1336100.94,1682348.18
"2020-492-19/09/2025","ADELAIDE","CITY OF ADELAIDE",5,1,0,0,1,2020,"January","Saturday","05:20 pm",60,"Sealed","Dry","Not Raining","Daylight","Hit Fixed Object",1,"Y",,1329056.71,1669244.32
"2020-494-19/09/2025","PEKINA","DC OF ORROROO/CARRIETON",2,1,0,0,1,2020,"January","Saturday","05:00 pm",100,"Sealed","Dry","Not Raining","Daylight","Hit Fixed Object",1,,,1332283.18,1903411.73
"2020-495-19/09/2025","ROYAL PARK","CITY OF CHARLES STURT",2,1,0,0,1,2020,"January","Saturday","07:32 pm",60,"Sealed","Dry","Not Raining","Daylight","Right Angle",2,,,1320701.07,1676158.29
"2020-496-19/09/2025","BRINKLEY","RC MURRAY BRIDGE.",3,2,2,0,0,2020,"January","Saturday","01:29 pm",100,"Sealed","Dry","Not Raining","Daylight","Side Swipe",1,,,1382999.34,1632656.02
"2020-497-19/09/2025","ADELAIDE","CITY OF ADELAIDE",3,2,0,0,2,2020,"January","Saturday","07:50 pm",50,"Sealed","Dry","Not Raining","Daylight","Right Angle",1,,,1329226.46,1671155.57
"2020-499-19/09/2025","BURTON","CITY OF SALISBURY",1,1,0,0,1,2020,"January","Saturday","10:50 pm",90,"Unsealed","Dry","Not Raining","Night","Roll Over",1,,,1328892.06,1692979.12
"2020-503-19/09/2025","WEST BEACH","CITY OF CHARLES STURT",2,1,0,0,1,2020,"January","Sunday","07:12 am",50,"Sealed","Dry","Not Raining","Daylight","Hit Fixed Object",1,,,1319829.09,1668417.25
"2020-504-19/09/2025","SEMAPHORE PARK","CITY OF CHARLES STURT",3,3,0,0,3,2020,"January","Sunday","08:51 am",60,"Sealed","Dry","Not Raining","Daylight","Rear End",1,,,1317676.31,1678904.85
"2020-507-19/09/2025","SEATON","CITY OF CHARLES STURT",2,1,0,0,1,2020,"January","Sunday","11:59 am",60,"Sealed","Dry","Not Raining","Daylight","Hit Parked Vehicle",1,,"Y",1319941.47,1673773.29
"2020-509-19/09/2025","SEMAPHORE","CITY OF PORT ADELAIDE ENFIELD",2,1,0,0,1,2020,"January","Sunday","12:30 pm",50,"Sealed","Dry","Not Raining","Daylight","Rear End",1,,,1318017.29,1681071.12
"2020-511-19/09/2025","MILLBROOK","THE ADELAIDE HILLS COUNCIL",2,1,0,1,0,2020,"January","Sunday","11:15 am",80,"Sealed","Dry","Not Raining","Daylight","Hit Fixed Object",1,,,1347830.27,1679604.77
"2020-513-19/09/2025","PENFIELD GARDENS","CITY OF PLAYFORD.",2,2,0,0,2,2020,"January","Sunday","03:45 pm",80,"Sealed","Dry","Not Raining","Daylight","Right Angle",1,,"Y",1332115.15,1701128.06
"2020-515-19/09/2025","TINTINARA","COORONG DISTRICT COUNCIL",2,1,0,0,1,2020,"January","Sunday","06:45 pm",110,"Sealed","Dry","Not Raining","Daylight","Hit Fixed Object",1,,,1461464.98,1553781.39
"2020-516-19/09/2025","WARRADALE","CC MARION.",2,3,0,0,3,2020,"January","Sunday","09:50 pm",60,"Sealed","Dry","Not Raining","Night","Right Turn",2,,"Y",1322704.43,1663065.16
"2020-518-19/09/2025","SOUTH PLYMPTON","CC MARION.",2,1,0,0,1,2020,"January","Monday","06:25 am",50,"Sealed","Wet","Raining","Daylight","Right Angle",1,,,1324346.9,1665934.53
"2020-522-19/09/2025","ST MARYS","CC MITCHAM.",2,1,0,0,1,2020,"January","Monday","10:15 am",60,"Sealed","Wet","Raining","Daylight","Rear End",2,,,1325956.16,1663317.85
"2020-524-19/09/2025","MCLAREN VALE","CITY OF ONKAPARINGA",2,1,0,0,1,2020,"January","Monday","08:30 am",80,"Sealed","Wet","Raining","Daylight","Head On",2,,,1324097.79,1641774.44
"2020-525-19/09/2025","KIDMAN PARK","CITY OF CHARLES STURT",2,1,0,0,1,2020,"January","Monday","11:20 am",60,"Sealed","Dry","Not Raining","Daylight","Right Angle",1,,,1322040.49,1673105.35
"2020-526-19/09/2025","CHRISTIE DOWNS","CITY OF ONKAPARINGA",2,1,0,0,1,2020,"January","Monday","11:15 am",50,"Sealed","Wet","Not Raining","Daylight","Hit Fixed Object",1,,,1317495.78,1648406.26
"2020-532-19/09/2025","HENDON","CITY OF CHARLES STURT",2,2,0,0,2,2020,"January","Monday","02:40 pm",50,"Sealed","Dry","Not Raining","Daylight","Right Angle",1,,,1320917.04,1676552.97
"2020-534-19/09/2025","FLINDERS PARK","CITY OF CHARLES STURT",3,1,0,0,1,2020,"January","Monday","04:00 pm",60,"Sealed","Dry","Not Raining","Daylight","Rear End",1,,,1323856.64,1673167.88
"2020-535-19/09/2025","GLENBURNIE","DISTRICT COUNCIL OF GRANT",2,1,0,1,0,2020,"January","Sunday","12:30 pm",100,"Sealed","Dry","Not Raining","Daylight","Hit Fixed Object",1,,,1516822.86,1338376.63
"2020-538-19/09/2025","HENLEY BEACH SOUTH","CITY OF CHARLES STURT",2,1,0,0,1,2020,"January","Monday","07:45 pm",50,"Sealed","Dry","Not Raining","Daylight","Hit Fixed Object",1,,,1319144.65,1671001.16
"2020-540-19/09/2025","SEATON","CITY OF CHARLES STURT",3,1,0,0,1,2020,"January","Monday","08:50 pm",60,"Sealed","Dry","Not Raining","Night","Hit Fixed Object",1,,,1320752.28,1674693.53
"2020-542-19/09/2025","ADELAIDE","CITY OF ADELAIDE",4,1,0,0,1,2020,"January","Tuesday","06:40 am",50,"Sealed","Dry","Not Raining","Daylight","Hit Fixed Object",1,,,1328843.43,1669888.77
"2020-544-19/09/2025","STURT","CC MARION.",4,1,0,0,1,2020,"January","Monday","07:25 am",60,"Sealed","Wet","Not Raining","Daylight","Rear End",2,,,1324422.51,1660339.9
"2020-549-19/09/2025","EVERARD PARK","CITY OF UNLEY",2,1,0,0,1,2020,"January","Tuesday","08:30 am",60,"Sealed","Dry","Not Raining","Daylight","Head On",1,,,1326242.98,1668049.95
"2020-551-19/09/2025","BROOKLYN PARK","CITY OF WEST TORRENS",3,1,0,0,1,2020,"January","Tuesday","11:28 am",60,"Sealed","Dry","Not Raining","Daylight","Right Turn",2,,,1324123.03,1670938.82
"2020-552-19/09/2025","GEPPS CROSS","CITY OF PORT ADELAIDE ENFIELD",2,1,0,0,1,2020,"January","Tuesday","11:10 am",70,"Sealed","Dry","Not Raining","Daylight","Rear End",2,,,1327722.79,1679754.32
"2020-555-19/09/2025","MOUNT MAGNIFICENT","ALEXANDRINA COUNCIL",2,1,0,0,1,2020,"January","Tuesday","10:00 am",80,"Unsealed","Dry","Not Raining","Daylight","Head On",2,,,1334716.9,1627726.3
"2020-557-19/09/2025","WEST LAKES","CITY OF CHARLES STURT",2,2,0,0,2,2020,"January","Monday","03:15 pm",60,"Sealed","Dry","Not Raining","Daylight","Rear End",2,,,1318842.91,1674473.86
"2020-559-19/09/2025","MENINGIE","COORONG DISTRICT COUNCIL",1,1,0,0,1,2020,"January","Monday","02:30 pm",80,"Sealed","Dry","Not Raining","Daylight","Roll Over",1,,,1390695.15,1583114.61
"2020-562-19/09/2025","MCLAREN VALE","CITY OF ONKAPARINGA",2,1,0,0,1,2020,"January","Tuesday","04:14 pm",80,"Sealed","Dry","Not Raining","Daylight","Side Swipe",2,,,1320474.57,1639576.64
"2020-566-19/09/2025","KURRALTA PARK","CITY OF WEST TORRENS",2,1,0,1,0,2020,"January","Tuesday","04:25 pm",60,"Sealed","Dry","Not Raining","Daylight","Hit Pedestrian",2,,,1325290.92,1667339.64
"2020-569-19/09/2025","ELIZABETH SOUTH","CITY OF PLAYFORD.",2,1,0,0,1,2020,"January","Tuesday","05:45 pm",60,"Sealed","Dry","Not Raining","Daylight","Right Turn",2,,,1334852.25,1691772.94
"2020-573-19/09/2025","PARALOWIE","CITY OF SALISBURY",3,1,0,0,1,2020,"January","Tuesday","05:35 pm",90,"Sealed","Dry","Not Raining","Daylight","Rear End",1,,,1328446.31,1688740.11
"2020-574-19/09/2025","BLAIR ATHOL","CITY OF PORT ADELAIDE ENFIELD",2,1,0,0,1,2020,"January","Tuesday","06:03 pm",60,"Sealed","Dry","Not Raining","Daylight","Right Turn",2,,,1328805.81,1678802.93
"2020-575-19/09/2025","MORPHETT VALE","CITY OF ONKAPARINGA",2,1,0,0,1,2020,"January","Tuesday","08:05 pm",60,"Sealed","Dry","Not Raining","Daylight","Rear End",2,,,1321202.3,1651024.59
"2020-576-19/09/2025","HAPPY VALLEY","CITY OF ONKAPARINGA",3,2,0,2,0,2020,"January","Tuesday","09:00 pm",60,"Sealed","Dry","Not Raining","Night","Right Turn",2,,,1326281.49,1653501.44
"2020-578-19/09/2025","TROTT PARK","CC MARION.",2,1,0,0,1,2020,"January","Tuesday","11:09 pm",100,"Sealed","Dry","Not Raining","Night","Rear End",1,,,1322857.27,1653563.39
"2020-579-19/09/2025","REYNELLA","CITY OF ONKAPARINGA",2,1,0,0,1,2020,"January","Wednesday","02:00 am",100,"Sealed","Dry","Not Raining","Night","Rear End",2,,,1319653.75,1651002.28
"2020-584-19/09/2025","WESTBOURNE PARK","CC MITCHAM.",2,1,0,0,1,2020,"January","Wednesday","09:30 am",60,"Sealed","Dry","Not Raining","Daylight","Rear End",2,,,1327607.95,1666202.06
"2020-587-19/09/2025","WAYVILLE","CITY OF UNLEY",2,1,0,0,1,2020,"January","Wednesday","07:50 am",40,"Sealed","Dry","Not Raining","Daylight","Hit Parked Vehicle",2,,,1327268.6,1668172.11
"2020-593-19/09/2025","FORESTVILLE","CITY OF UNLEY",2,1,0,1,0,2020,"January","Wednesday","09:55 am",60,"Sealed","Dry","Not Raining","Daylight","Side Swipe",1,,,1326331.25,1668192.32
"2020-597-19/09/2025","EDWARDSTOWN","CC MARION.",2,1,0,0,1,2020,"January","Wednesday","02:15 pm",50,"Sealed","Dry","Not Raining","Daylight","Right Angle",1,,,1325614.77,1665266.37
"2020-598-19/09/2025","ALBERT PARK","CITY OF CHARLES STURT",2,1,0,0,1,2020,"January","Wednesday","01:56 pm",60,"Sealed","Dry","Not Raining","Daylight","Hit Parked Vehicle",1,,,1322005.16,1676461.41
"2020-603-19/09/2025","STANSBURY","YORKE PENINSULA COUNCIL",2,1,0,1,0,2020,"January","Wednesday","12:06 pm",50,"Sealed","Dry","Not Raining","Daylight","Right Angle",2,,,1255670.74,1674462.24
"2020-604-19/09/2025","WEST RICHMOND","CITY OF WEST TORRENS",2,1,0,0,1,2020,"January","Wednesday","04:15 pm",60,"Sealed","Dry","Not Raining","Daylight","Right Turn",1,,,1324152.34,1669466.07
"2020-608-19/09/2025","RISDON PARK","PT.PIRIE CITY & DIST. COUNCIL",3,1,0,0,1,2020,"January","Wednesday","04:45 pm",50,"Sealed","Dry","Not Raining","Daylight","Right Angle",1,,,1279452.86,1864085.01
"2020-609-19/09/2025","HINDMARSH VALLEY","DC VICTOR HARBOR.",2,1,0,0,1,2020,"January","Wednesday","08:45 pm",100,"Sealed","Dry","Not Raining","Night","Hit Animal",2,,,1326902.42,1610366.3
"2020-611-19/09/2025","POORAKA","CITY OF SALISBURY",2,2,0,0,2,2020,"January","Thursday","02:25 am",70,"Sealed","Wet","Raining","Night","Hit Fixed Object",1,,,1331302.14,1681824.2
"2020-621-19/09/2025","YANKALILLA","DC YANKALILLA.",2,1,0,0,1,2020,"January","Thursday","07:15 am",50,"Sealed","Wet","Raining","Daylight","Head On",2,,,1303884.74,1612485.52
"2020-623-19/09/2025","BALHANNAH","THE ADELAIDE HILLS COUNCIL",3,1,0,0,1,2020,"January","Thursday","11:15 am",50,"Sealed","Dry","Not Raining","Daylight","Hit Fixed Object",1,,,1349268.35,1662032.91
"2020-624-19/09/2025","KLEMZIG","CITY OF PORT ADELAIDE ENFIELD",2,1,0,1,0,2020,"January","Thursday","11:55 am",60,"Sealed","Dry","Not Raining","Daylight","Right Angle",1,,,1331711.61,1676187.92
"2020-629-19/09/2025","SALISBURY","CITY OF SALISBURY",3,2,1,1,0,2020,"January","Thursday","11:45 am",60,"Sealed","Dry","Not Raining","Daylight","Hit Fixed Object",1,,,1332281.8,1687878.63
"2020-631-19/09/2025","CHELTENHAM","CITY OF CHARLES STURT",3,1,0,0,1,2020,"January","Wednesday","01:40 pm",60,"Sealed","Dry","Not Raining","Daylight","Rear End",1,,,1322118.29,1676363.89
"2020-634-19/09/2025","KESWICK TERMINAL","CITY OF WEST TORRENS",2,1,0,0,1,2020,"January","Wednesday","02:45 pm",60,"Sealed","Dry","Not Raining","Daylight","Rear End",2,,,1326431.95,1668966.24
"2020-636-19/09/2025","WINGFIELD","CITY OF PORT ADELAIDE ENFIELD",2,1,0,0,1,2020,"January","Tuesday","05:30 pm",60,"Sealed","Dry","Not Raining","Daylight","Rear End",2,,,1326390.75,1679153.45
"2020-638-19/09/2025","MOUNT PLEASANT","THE BAROSSA COUNCIL.",2,2,0,0,2,2020,"January","Thursday","03:50 pm",80,"Sealed","Dry","Not Raining","Daylight","Hit Fixed Object",1,,,1368489.03,1685033.95
"2020-640-19/09/2025","ALLENBY GARDENS","CITY OF CHARLES STURT",2,1,0,0,1,2020,"January","Thursday","12:45 pm",60,"Sealed","Dry","Not Raining","Daylight","Rear End",2,,,1324453.64,1674347.56
"2020-642-19/09/2025","MAWSON LAKES","CITY OF SALISBURY",2,1,0,0,1,2020,"January","Thursday","01:24 pm",80,"Sealed","Dry","Not Raining","Daylight","Side Swipe",2,,,1331207,1682727.06
"2020-643-19/09/2025","BRIGHTON","CITY OF HOLDFAST BAY",2,1,0,0,1,2020,"January","Thursday","05:26 pm",60,"Sealed","Dry","Not Raining","Daylight","Right Angle",1,,,1321321.98,1660556.03
"2020-647-19/09/2025","NURIOOTPA","THE BAROSSA COUNCIL.",5,2,0,1,1,2020,"January","Thursday","05:28 pm",80,"Sealed","Dry","Not Raining","Daylight","Right Turn",2,,,1365784.81,1717870.11
"2020-652-19/09/2025","WILLIAMSTOWN","THE BAROSSA COUNCIL.",2,1,1,0,0,2020,"January","Thursday","09:15 pm",80,"Unsealed","Dry","Not Raining","Night","Hit Fixed Object",1,"Y",,1354688.74,1699345.42
"2020-655-19/09/2025","WINGFIELD","CITY OF PORT ADELAIDE ENFIELD",2,1,0,0,1,2020,"January","Friday","05:26 am",90,"Sealed","Dry","Not Raining","Night","Rear End",2,,,1325195.45,1681059.47
"2020-658-19/09/2025","MOUNT OSMOND","CC MITCHAM.",2,1,0,0,1,2020,"January","Friday","08:20 am",60,"Sealed","Dry","Not Raining","Daylight","Hit Object on Road",1,,,1333206.44,1665291.09
"2020-660-19/09/2025","EDWARDSTOWN","CC MARION.",2,1,0,0,1,2020,"January","Friday","08:05 am",50,"Sealed","Dry","Not Raining","Daylight","Head On",1,,,1325457.02,1664786.4
